1516187923703325986,0
1516187923923240900,4
1516187929294775009,0
1516187929412520885,5
1516187930383766889,0
1516187930520262002,6
1516187931403767108,0
1516187931548491001,5
1516187932476200103,0
1516187932707457065,3
1516187933499002933,0
1516187933723359107,4
1516187934595304012,0
1516187934802268981,3
1516187935686908960,0
1516187936007128000,3
1516187936698354005,0
1516187937105451107,4
1516187937809170007,0
1516187938122454881,4
1516187938808063983,0
1516187939198461055,2
1516187939819283962,0
1516187940236046075,2
1516187940953330039,0
1516187941320161104,4
1516187941992445945,0
1516187942423422098,5
1516187942996454000,0
1516187943427772045,3
1516187944096051931,0
1516187944524529933,5
1516187945199053049,0
1516187945609874963,2
1516187946205713987,0
1516187947038953065,5
1516187947274729967,0
1516187947828104972,4
1516187948303363084,0
1516187948980523109,4
1516187949394465923,0
1516187949983831882,3
1516187950396672964,0
1516187951087440013,3
1516187951499788999,0
1516187952186332941,3
1516187952566051959,0
1516187953365567922,3
1516187953588263988,0
1516187954420942068,4
1516187954670949935,0
1516187955497611045,4
1516187955793282032,0
1516187956797730922,2
1516187967813091039,3
1516187967831418037,0
1516187975767030954,0
1516187975847848892,2
1516187983340195894,0
1516187983380367994,2
1516187995423518896,4
1516187995437083959,0
1516187996348086118,0
1516187996444696903,2
1516187997443013906,0
1516187997488662958,3
1516187998458635091,0
1516187998661675930,4
1516187999548955917,0
1516187999680887937,4
1516188000575742959,0
1516188000873795032,4
1516188001771092891,0
1516188002071294069,4
1516188002969055891,0
1516188003276088953,4
1516188004241859912,0
1516188004661976099,4
1516188005568131923,0
1516188006065149068,3
1516188006969528913,0
1516188007446290016,1
1516188008268361091,0
1516188008879812002,3
1516188023233129978,0
1516188023678379058,4
1516188031032394886,0
1516188031607258081,4
1516188039443872928,0
1516188039965188980,2
1516188047754390954,3
1516188047770621061,0
1516188048874172925,0
1516188048969728946,3
1516188050063838958,0
1516188050155373096,1
1516188051263927936,0
1516188051361310958,3
1516188052468699932,0
1516188052647032022,1
1516188053651205062,0
1516188053857893943,2
1516188054881311893,0
1516188055142908096,2
1516188056064639091,0
1516188056341352939,3
1516188057254597902,0
1516188057552524089,3
1516188058455339908,0
1516188058776913881,3
1516188059644067049,0
1516188059965291023,3
1516188060867490053,0
1516188061167010068,2
1516188075143630981,0
1516188075577791929,3
1516188076570051908,0
1516188077092190980,4
1516188077959111928,0
1516188078472198963,3
1516188079439940929,0
1516188079965327978,3
1516188080844224929,0
1516188081562145948,3
1516188082258321046,0
1516188082862127065,1
1516188083704309940,0
1516188084365150928,2
1516188085093122959,0
1516188085857456922,2
1516188086531267881,0
1516188087314224958,2
1516188087958417892,0
1516188088759227037,2
1516188089353238105,0
1516188090161140918,1
1516188090830298900,0
1516188091785641908,2
1516188103848931074,1
1516188103867327928,0
1516188110684357881,0
1516188110751029968,1
1516188111746146917,0
1516188111909354925,2
1516188112779719114,0
1516188112952816009,1
1516188113841203927,0
1516188114848073005,0
1516188115250965118,1
1516188115854772090,0
1516188116275962114,1
1516188116880156040,0
1516188117349739074,1
1516188117939644098,0
1516188118365894079,1
1516188118957221031,0
1516188119460285902,1
1516188119995060920,0
1516188120550460100,1
1516188121038175106,0
1516188121765023946,1
1516188122059640884,0
1516188123044900894,0
1516188123874296903,1
1516188124043288946,0
1516188125076349973,0
1516188125252121925,1
1516188126144522905,0
1516188127164947986,0
1516188127476993083,1
1516188128208667993,0
1516188129247478008,0
1516188139446933031,0
1516188140431302070,0
1516188141431570053,0
1516188142366311073,1
1516188142480196952,0
1516188143452461957,1
1516188143512034893,0
1516188144477401971,1
1516188144546885967,0
1516188145574146032,0
1516188146633848905,0
1516188146684494018,1
1516188147631369113,0
1516188147696434020,1
1516188148692133903,0
1516188148770814895,1
1516188149650741100,0
1516188149817361116,1
1516188150747313022,0
1516188150863884925,1
1516188151747617959,0
1516188151878993988,1
1516188152733263969,0
1516188153205043077,1
1516188153776757001,0
1516188154767028093,0
1516188155844574928,0
1516188156840512037,0
1516188157845108985,0
1516188158863141059,0
1516188159666347980,1
1516188159885355949,0
1516188160846451044,1
1516188160959361076,0
1516188161765885114,1
1516188162029398918,0
1516188162818026065,1
1516188162963277101,0
1516188164031714916,0
1516188165033986091,0
1516188165241318941,1
1516188166063973903,0
1516188166177728891,1
1516188167072525024,0
1516188167178045988,1
1516188168135122060,0
1516188168273364067,1
1516188169213730096,0
1516188169338152885,2
1516188170161452054,0
1516188170376651048,2
1516188171252883911,0
1516188171457890987,2
1516188172217206001,0
1516188172650218009,1
1516188173231152057,0
1516188173664541959,1
1516188174240170955,0
1516188174814596891,2
1516188175253604888,0
1516188175817766904,2
1516188176261683940,0
1516188176909717082,3
1516188177378660917,0
1516188177911494970,3
1516188178362382888,0
1516188178986022949,3
1516188179417315959,0
1516188180273334980,3
1516188180472537040,0
1516188181155390024,3
1516188181438260078,0
1516188182673819065,3
1516188192328998088,2
1516188192359407901,0
1516188198966615915,2
1516188198985498905,0
1516188209926059007,1
1516188209965670108,0
1516188210927707910,2
1516188210978970050,0
1516188211977597951,0
1516188212036809921,2
1516188213013917922,0
1516188213043431043,3
1516188214021619081,0
1516188214065494060,3
1516188215076255083,0
1516188215146770000,3
1516188216032042980,0
1516188216115094900,3
1516188217076977968,0
1516188217197998046,3
1516188218113744020,0
1516188218259427070,3
1516188219077120065,0
1516188219350102901,3
