1516187730410643100,-1.95259644897e-07
1516187730427766084,-2.13325108689e-07
1516187735978132009,0.000234910750166
1516187735992729902,-4.26045365812e-05
1516187736983381986,-0.000552547721702
1516187736988200902,-0.000901075018528
1516187738075283050,-0.000857095010642
1516187738085690975,-8.7154780248e-05
1516187739075666904,0.00171025473795
1516187739089956045,0.00227357176042
1516187740079010009,0.00240413524085
1516187740184393882,0.00270213068531
1516187741083985090,0.00268342528868
1516187741283442020,0.00177596707069
1516187742078146934,0.00314278233483
1516187742282371044,0.00244902486894
1516187743076356887,0.00104204735615
1516187743383560895,0.000545516271415
1516187744178205966,0.000304244237697
1516187744382313013,0.00236889049212
1516187745177279949,0.00333138226712
1516187745386480093,0.00223442511175
1516187746184264898,0.00145192728748
1516187746388947963,0.00301845785678
1516187747176950931,0.00185645053879
1516187747489057064,0.00256305456763
1516187748276667118,0.00236349131908
1516187748601866006,0.00153983414822
1516187749277729034,0.00168694891535
1516187749591012001,0.00217491960626
1516187750277858972,0.00243471855653
1516187750617717027,0.00431829677549
1516187751296636104,0.00142531038498
1516187751587126016,0.00104794122641
1516187752280935049,-0.00110705823807
1516187752698162078,-0.00100283184772
1516187753382267951,-0.00222310261847
1516187753715806007,-0.00124555410565
1516187754375257015,-0.00215842942159
1516187754889579057,0.000268177989708
1516187755380075931,-4.22300105495e-05
1516187755889211893,0.000967677810792
1516187756380570888,0.000697725625768
1516187756892808914,0.0016417609315
1516187757381242990,0.00141473259811
1516187757896900892,0.00171592951831
1516187758476339101,0.00158660673386
1516187759002718925,0.000879937571991
1516187759479007005,-0.000387676002515
1516187759993540048,-0.00147008045947
1516187760481538057,-0.000851941222904
1516187761013065099,-0.00158349480361
1516187761481930971,-0.00176173440583
1516187762088918924,-0.00324055023764
1516187762576850891,-0.00314000241007
1516187763184478998,-0.00340842673705
1516187763577815055,-0.00432256667612
1516187764194494009,-0.00394238070987
1516187764577692031,-0.00411747059929
1516187765284030914,-0.00446953050281
1516187765580173015,-0.00463247494267
1516187766312277078,-0.00474097806657
1516187766581737041,-0.0037946228397
1516187767384123086,-0.00358468896287
1516187767685697078,-0.0033375921291
1516187768678697109,-0.00365695901686
1516187768791116952,-0.00340143688096
1516187769678232908,-0.00349542259481
1516187769914505958,-0.00371124873974
1516187770680787086,-0.0047609840165
1516187770983019113,-0.00296688723118
1516187771692514896,-0.00318582507183
1516187771983068943,-0.00181741486237
1516187772775420904,-0.00187900711153
1516187773777297019,-0.00172534353388
1516187774389492988,-4.33460866971e-05
1516187774775434017,0.00164710856475
1516187775386435985,0.00476317667367
1516187775782891035,0.00458839029623
1516187776387080907,0.00521232877087
1516187776800781011,0.00482729809752
1516187777487373113,0.00555587222853
1516187777783957958,0.00520639661534
1516187778514291048,0.00389412772099
1516187778792520999,0.00337873101313
1516187779498656034,0.00483438827774
1516187779877254962,0.00315457361118
1516187780605413913,0.0017044367127
1516187780882565021,0.000919528029977
1516187781807431936,0.00233371328976
1516187781975697040,0.000531015916968
1516187782985296964,0.00159436764279
1516187783982665061,0.0013879251124
1516187784195919990,0.000297074622083
1516187784979437112,-0.000166145160374
1516187785984985113,-0.000107525924521
1516187786982609033,-0.00160430233583
1516187788075417995,-0.0036086171563
1516187789090711116,-0.00476369781532
1516187790079416036,-0.000408317985861
1516187791177800893,-0.000345622661567
1516187792176712989,0.000147579710327
1516187793181180000,-0.000854329003889
1516187794181459903,0.00106969692285
1516187794509999990,0.00182350264176
1516187795276176929,0.00272933637276
1516187795987991094,0.00236558396507
1516187796278219938,0.0040590321095
1516187796893728017,0.00265473025166
1516187797285130977,0.000731232686866
1516187815489813089,0.00149070310103
1516187815581351995,-0.000938179552939
1516187823882302045,0.00594389456032
1516187823903322935,0.0023040129621
1516187830697601079,0.0112515875055
1516187830716662883,-0.00033083357923
1516187842088716983,-0.00157876646641
1516187842097625970,-0.00136274296268
1516187843093494892,-0.0036789609132
1516187843119174003,-0.00362635888614
1516187844082448959,-0.00302221336969
1516187844200786113,-0.00329454988625
1516187845084398031,-0.00430005569422
1516187845190515995,-0.00243913521412
1516187846180716991,-0.00446399460511
1516187846220340013,-0.00491630217666
1516187847188834905,-0.00722444712617
1516187847301800012,-0.00780789519641
1516187848195305109,-0.00979804319804
1516187848463964939,-0.0102069327926
1516187849187715053,-0.0105669779404
1516187849527544021,-0.0094773448439
1516187850278117895,-0.011476915694
1516187850504539012,-0.0114095164952
1516187851295526027,-0.0102173732737
1516187851532926082,-0.00803215038877
1516187852286643028,-0.00960783871495
1516187852640607118,-0.0090392674882
1516187874494086980,-0.00950066807532
1516187874904634952,-0.00867011239517
1516187875681029081,-0.0112338844578
1516187876005198955,-0.0117190415153
1516187876881834030,-0.0106497061893
1516187877219466924,-0.0096608387356
1516187877986881971,-0.00925836741256
1516187878338006973,-0.00600336387432
